,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
4844,535294,0.92,-0.09,0.47,-5.0,1.71,2.01,1.0
4845,535366,0.88,-0.11,0.42,-4.7,-5.24,0.43,1.0
4846,535478,0.88,-0.13,0.47,-5.91,5.73,4.02,1.0
4847,535589,-4.99,5.31,6.65,-1231.52,-1591.89,-1142.26,1.0
4848,535743,0.87,-0.13,0.47,-5.12,-3.11,-0.85,1.0
4849,535847,0.87,-0.1,0.47,-7.01,0.67,-1.71,1.0
4850,535925,0.88,-0.1,0.44,-6.71,-0.49,-2.44,1.0
4851,536033,0.9,-0.11,0.46,-5.3,-2.13,-1.77,1.0
4852,536140,0.88,-0.12,0.42,-5.61,1.04,-0.98,1.0
4853,536209,0.92,-0.13,0.45,-3.41,-0.43,-0.49,1.0
4854,536316,0.9,-0.1,0.45,-6.77,1.71,2.07,1.0
4855,536424,0.9,-0.09,0.43,-0.12,1.28,2.44,1.0
4856,536501,0.92,-0.12,0.46,-0.12,-1.52,4.7,1.0
4857,536601,0.93,-0.17,0.47,-12.8,-11.71,2.32,1.0
4858,536679,0.88,-0.08,0.4,-17.01,-1.83,2.68,1.0
4859,536787,0.89,-0.12,0.36,0.24,4.09,1.77,1.0
4860,536892,0.92,-0.14,0.43,-2.32,10.0,1.46,1.0
4861,536961,0.92,-0.13,0.45,-1.28,0.12,1.46,1.0
4862,537069,0.88,-0.16,0.43,-6.28,-2.07,1.1,1.0
4863,537176,0.89,-0.13,0.41,-8.54,3.96,0.85,1.0
4864,537254,0.91,-0.14,0.41,-8.41,-1.52,3.72,1.0
4865,537353,0.93,-0.13,0.4,2.68,-17.26,-1.04,1.0
4866,537431,0.91,-0.12,0.35,-1.04,-10.79,-5.67,1.0
4867,537539,0.91,-0.15,0.37,-1.1,-3.41,-7.01,1.0
4868,537647,0.93,-0.13,0.39,-9.15,-8.84,-9.21,1.0
4869,537717,0.94,-0.14,0.39,-20.18,2.74,-10.18,1.0
4870,537828,0.93,-0.09,0.41,-22.8,5.55,-7.87,1.0
4871,537908,0.95,-0.06,0.39,-8.35,4.63,-1.16,1.0
4872,538019,0.95,-0.08,0.39,-0.67,2.74,1.77,1.0
4873,538121,0.98,-0.13,0.41,0.06,2.8,2.56,1.0
4874,538203,0.95,-0.1,0.43,-4.76,14.45,-3.29,1.0
4875,538315,0.93,-0.09,0.37,-2.38,-2.74,3.9,1.0
4876,538426,0.95,-0.13,0.4,-4.02,7.99,1.4,1.0
4877,538498,0.92,-0.05,0.43,-2.74,3.96,0.79,1.0
4878,538606,0.91,-0.06,0.4,9.51,3.35,8.48,1.0
4879,538688,0.93,-0.11,0.43,7.2,-0.12,6.04,1.0
4880,538799,0.95,-0.1,0.39,7.26,3.23,3.35,1.0
4881,538919,0.92,-0.11,0.38,13.11,-4.94,0.3,1.0
4882,539000,0.9,-0.11,0.38,-5.43,4.76,3.9,1.0
4883,539112,0.92,-0.1,0.41,-2.5,6.4,9.57,1.0
4884,539193,0.92,-0.1,0.4,-1.04,6.16,3.41,1.0
4885,539365,0.92,-0.13,0.41,9.27,1.22,4.21,1.0
4886,539482,0.92,-0.11,0.42,0.67,1.04,2.2,1.0
4887,539560,0.9,-0.1,0.39,-0.61,-1.34,2.26,1.0
4888,539668,0.9,-0.11,0.39,-2.38,0.73,2.32,1.0
4889,539737,0.94,-0.09,0.45,-4.09,5.18,0.98,1.0
4890,539845,0.92,-0.11,0.42,-3.54,0.49,2.87,1.0
4891,539952,0.9,-0.11,0.41,-5.73,-2.13,0.79,1.0
4892,540030,0.91,-0.15,0.43,-9.76,2.93,0.06,1.0
4893,540130,0.92,-0.12,0.42,-13.23,0.61,-1.83,1.0
4894,540208,0.89,-0.1,0.41,-8.9,2.07,-0.55,1.0
4895,540352,0.89,-0.12,0.38,-11.28,-0.98,-3.05,1.0
4896,540460,0.92,-0.12,0.4,-3.72,3.84,-1.4,1.0
4897,540529,0.9,-0.1,0.41,3.35,2.5,4.94,1.0
4898,540637,0.89,-0.12,0.4,18.23,-13.05,12.07,1.0
4899,540746,0.85,-0.13,0.35,12.32,-21.71,10.18,1.0
4900,540825,0.9,-0.13,0.38,7.2,-2.62,8.72,1.0
4901,540926,0.91,-0.14,0.41,1.89,8.84,6.71,1.0
4902,541003,0.91,-0.13,0.43,0.0,-1.34,5.37,1.0
4903,541110,0.91,-0.14,0.39,-3.6,-3.05,2.38,1.0
4904,541221,0.91,-0.1,0.42,0.0,4.21,4.57,1.0
4905,541293,0.9,-0.16,0.43,-4.63,-0.73,4.76,1.0
4906,541405,0.91,-0.14,0.42,-19.39,9.45,4.02,1.0
4907,541487,0.96,-0.08,0.38,0.12,3.48,3.41,1.0
4908,541598,0.9,-0.17,0.42,-5.73,1.59,-6.28,1.0
4909,541700,1.0,-0.12,0.47,17.38,-16.83,-13.17,1.0
4910,541783,0.93,-0.06,0.38,26.52,-11.83,-30.43,1.0
4911,541896,0.97,-0.04,0.41,15.49,-1.22,-30.06,1.0
4912,542009,1.02,-0.06,0.33,1.4,-36.65,-18.05,1.0
4913,542082,0.89,0.07,0.09,-18.66,-72.07,3.48,1.0
4914,542195,0.96,0.01,0.2,-28.84,-49.94,29.57,1.0
4915,542277,1.01,0.12,0.29,-24.63,-19.51,-10.98,1.0
4916,542390,1.04,-0.04,0.26,-19.45,106.1,-3.41,1.0
4917,542493,0.94,0.01,-0.0,-1.4,51.28,3.72,1.0
4918,542575,1.0,-0.06,0.11,45.24,20.43,3.11,1.0
4919,542757,0.97,-0.07,0.21,-20.61,-1.77,-14.76,1.0
4920,542874,0.99,-0.03,0.22,-37.87,-10.61,-6.16,1.0
4921,542944,0.93,0.07,0.19,-27.26,10.79,-9.39,1.0
4922,543053,0.98,-0.01,0.25,-1.46,-6.52,20.61,1.0
4923,543132,1.11,0.11,0.18,-17.8,99.88,-12.56,1.0
4924,543237,0.86,0.06,-0.01,-28.23,-96.04,-7.62,1.0
4925,543338,1.03,0.08,0.37,-29.09,11.1,-12.13,1.0
4926,543417,1.04,0.09,0.26,-3.29,40.55,-12.32,1.0
4927,543526,1.0,0.11,0.23,-16.95,14.57,-6.52,1.0
4928,543635,0.97,0.11,0.21,-5.61,-1.4,7.56,1.0
4929,543704,0.95,0.13,0.21,-3.54,-10.12,11.95,1.0
4930,543812,1.01,0.04,0.2,-3.96,-17.5,7.26,1.0
4931,543890,0.91,0.14,0.28,1.34,12.74,11.83,1.0
4932,544000,1.5,-0.59,-0.36,28.11,-13.72,64.02,1.0
4933,544100,0.66,0.56,0.29,24.94,-115.67,7.26,1.0
4934,544180,1.19,0.17,0.8,-12.07,267.8,-16.52,1.0
4935,544297,0.92,-0.1,0.07,-17.13,99.94,-0.55,1.0
4936,544406,0.88,0.06,0.19,-16.52,-61.77,-4.09,1.0
4937,544476,0.94,-0.01,0.27,6.1,-12.87,-3.41,1.0
4938,544586,0.99,-0.05,0.34,7.68,22.93,-9.94,1.0
4939,544668,0.96,0.01,0.31,1.22,7.5,-6.46,1.0
4940,544770,0.97,0.02,0.32,-1.04,-0.24,-4.33,1.0
4941,544882,1.0,0.05,0.31,0.67,-2.13,-0.18,1.0
4942,544963,1.03,0.05,0.32,-5.24,5.49,5.24,1.0
4943,545075,1.04,-0.05,0.35,3.96,-14.45,17.87,1.0
4944,545178,0.78,-0.04,0.27,-4.45,-38.6,21.22,1.0
4945,545260,1.0,0.1,0.41,21.34,29.39,-11.89,1.0
4946,545373,1.13,-0.05,0.2,11.4,20.49,-2.74,1.0
4947,545456,0.86,0.06,0.14,-26.28,-40.85,-4.63,1.0
4948,545556,1.05,0.14,0.39,-8.66,-17.99,-3.41,1.0
4949,545668,1.02,0.05,0.38,9.27,39.39,-3.84,1.0
4950,545750,0.95,0.05,0.28,5.24,13.6,-6.52,1.0
4951,545862,0.94,0.09,0.23,5.3,-6.83,-4.21,1.0
4952,545964,1.01,0.11,0.32,3.6,8.17,0.49,1.0
4953,546119,0.94,0.19,0.27,-14.82,-15.73,-17.38,1.0
4954,546232,1.11,-0.08,0.32,-6.04,56.89,-5.0,1.0
4955,546311,0.89,0.05,0.18,9.15,14.88,3.41,1.0
4956,546411,0.95,-0.05,0.35,17.8,-15.91,17.07,1.0
4957,546529,0.98,0.06,0.39,14.27,39.27,4.7,1.0
4958,546608,0.97,-0.02,0.31,11.22,-14.21,0.98,1.0
4959,546717,0.97,0.02,0.35,1.71,2.68,5.91,1.0
4960,546786,0.94,-0.01,0.32,3.54,-12.44,4.21,1.0
4961,546892,0.95,-0.01,0.34,-0.79,-0.91,6.71,1.0
4962,547000,0.93,-0.04,0.35,-8.48,1.4,1.34,1.0
4963,547078,0.94,-0.06,0.35,-16.1,-6.22,-3.96,1.0
4964,547178,0.88,-0.01,0.29,-15.43,18.05,-10.0,1.0
4965,547286,1.06,-0.09,0.27,5.18,-24.09,27.62,1.0
4966,547365,0.96,-0.0,0.35,-24.76,2.8,8.6,1.0
4967,547473,1.04,0.15,0.32,-27.01,40.24,-1.16,1.0
4968,547543,0.91,-0.02,0.2,-12.56,-14.33,-0.79,1.0
4969,547648,0.95,-0.0,0.31,-9.7,-1.89,-1.1,1.0
4970,547756,1.01,0.05,0.33,-3.96,14.45,-9.39,1.0
4971,547834,0.96,-0.0,0.26,-0.85,5.3,-3.23,1.0
4972,547935,0.97,0.04,0.25,-4.57,-3.17,-6.22,1.0
4973,548043,0.96,0.04,0.26,-11.71,0.98,-8.35,1.0
4974,548125,0.98,0.06,0.27,-12.32,-1.83,-2.13,1.0
4975,548237,0.97,0.03,0.25,-10.79,5.3,3.41,1.0
4976,548310,0.96,0.07,0.25,-5.43,2.93,2.38,1.0
4977,548421,0.97,0.03,0.28,-5.06,6.95,5.06,1.0
4978,548533,0.98,0.04,0.26,-0.49,7.2,5.37,1.0
4979,548614,0.95,0.07,0.2,8.66,-4.76,-1.52,1.0
4980,548717,0.82,0.03,0.21,22.5,15.61,-38.6,1.0
4981,548831,1.17,0.04,0.61,7.13,2.87,-5.0,1.0
4982,548912,0.96,0.02,0.41,-8.29,50.24,-7.01,1.0
4983,549024,0.88,0.11,0.3,1.34,2.68,6.34,1.0
4984,549097,0.94,0.1,0.39,2.07,-0.85,8.84,1.0
4985,549209,0.96,0.06,0.39,3.17,-4.57,5.12,1.0
4986,549321,0.99,0.07,0.43,5.24,5.55,4.15,1.0
4987,549402,0.95,0.09,0.35,4.27,-7.44,9.15,1.0
4988,549513,0.94,0.01,0.35,2.99,-7.74,15.43,1.0
4989,549595,1.0,0.09,0.28,6.22,-2.26,13.72,1.0
4990,549776,1.01,0.04,0.32,0.06,-2.56,-8.35,1.0
4991,549892,0.96,0.01,0.27,-3.23,-3.78,-6.89,1.0
4992,549961,0.96,0.03,0.3,-10.24,-9.63,-9.27,1.0
4993,550070,0.96,0.04,0.28,-16.52,3.84,-6.95,1.0
4994,550178,0.97,0.07,0.27,-15.73,-2.26,-0.91,1.0
4995,550256,0.96,0.07,0.25,-4.57,-5.98,5.55,1.0
4996,550355,0.99,0.04,0.27,-5.55,-0.06,7.26,1.0
4997,550433,1.0,0.05,0.24,5.49,-4.33,4.33,1.0
4998,550541,0.96,0.08,0.27,3.9,2.13,2.5,1.0
4999,550649,0.93,0.06,0.29,5.91,4.94,7.26,1.0
5000,550718,0.99,-0.02,0.25,-0.73,4.02,9.51,7.0
5001,550827,0.8,0.12,0.09,22.07,-31.1,-22.44,7.0
5002,550906,1.17,-0.0,0.61,14.09,37.99,4.21,7.0
5003,551015,0.97,0.02,0.27,-7.93,100.24,-2.87,7.0
5004,551115,0.88,0.1,0.19,11.52,-32.87,12.38,7.0
5005,551194,0.94,-0.01,0.29,8.96,-17.68,10.85,7.0
5006,551303,1.0,0.02,0.33,0.0,0.67,11.16,7.0
5007,551411,0.96,0.01,0.29,2.38,8.05,11.71,7.0
5008,551480,0.98,-0.03,0.29,8.54,-7.5,14.33,7.0
5009,551589,1.04,0.07,0.25,6.83,15.43,15.85,7.0
5010,551668,0.88,-0.04,0.1,16.16,-55.73,5.24,7.0
5011,551776,0.93,-0.04,0.2,-2.38,-49.39,3.66,7.0
5012,551877,1.02,0.01,0.29,-8.9,-1.46,-1.34,7.0
5013,551958,1.02,-0.06,0.25,-18.48,3.54,9.02,7.0
5014,552103,0.98,-0.02,0.28,-24.39,34.63,2.5,7.0
5015,552224,0.92,0.02,0.24,-14.94,12.44,5.91,7.0
5016,552297,0.97,0.01,0.26,0.12,7.68,7.26,7.0
5017,552409,0.99,-0.09,0.32,2.44,10.37,8.05,7.0
5018,552490,0.96,-0.08,0.25,-1.16,5.85,5.24,7.0
5019,552602,0.94,-0.09,0.25,-15.37,2.68,0.73,7.0
5020,552675,0.96,-0.13,0.25,-20.79,13.9,2.44,7.0
5021,552788,0.95,-0.12,0.29,-25.3,12.44,0.67,7.0
5022,552900,1.0,-0.03,0.36,-13.54,19.33,6.59,7.0
5023,552982,0.97,-0.11,0.39,-0.67,-0.91,7.62,7.0
5024,553085,0.94,-0.08,0.41,9.63,-7.8,0.98,7.0
5025,553197,0.93,-0.11,0.38,11.65,-10.43,2.13,7.0
5026,553279,0.97,-0.13,0.38,15.12,-9.02,-2.8,7.0
5027,553459,0.92,-0.15,0.19,6.04,-10.18,12.74,7.0
5028,553539,0.99,-0.08,0.21,-5.61,-5.98,2.38,7.0
5029,553644,0.98,-0.13,0.19,-14.39,-10.3,2.13,7.0
5030,553752,0.96,-0.05,0.1,-10.55,-0.06,1.4,7.0
5031,553830,0.99,-0.08,0.15,7.93,11.71,-5.55,7.0
5032,553930,1.0,-0.04,0.22,-3.54,20.49,-10.3,7.0
5033,554038,0.99,0.01,0.11,4.27,3.48,0.98,7.0
5034,554116,1.02,-0.12,0.2,2.07,21.34,10.49,7.0
5035,554225,1.08,-0.12,0.29,-22.62,42.2,28.35,7.0
5036,554295,0.85,0.02,0.18,-28.29,-4.02,0.67,7.0
5037,554405,0.94,-0.04,0.29,-16.77,-9.15,2.2,7.0
5038,554513,0.93,-0.13,0.32,2.68,4.09,4.7,7.0
5039,554591,1.01,-0.05,0.35,1.34,15.3,5.61,7.0
5040,554691,0.96,-0.11,0.32,8.84,4.09,6.22,7.0
5041,554769,0.92,-0.16,0.29,2.87,-0.55,5.91,7.0
5042,554885,0.94,-0.13,0.33,-7.38,7.87,-3.9,7.0
5043,554993,0.94,0.04,0.51,-7.2,19.33,-5.85,7.0
5044,555063,0.98,-0.1,0.42,10.0,-8.54,2.74,7.0
5045,555171,0.94,-0.04,0.41,1.28,-19.02,-2.87,7.0
5046,555280,0.94,-0.08,0.45,18.23,-19.27,5.79,7.0
5047,555360,0.95,-0.12,0.43,-17.26,-19.82,-35.24,7.0
5048,555462,1.01,-0.1,0.1,23.35,24.82,-22.2,7.0
5049,555545,0.93,-0.08,-0.08,-10.12,-67.74,7.68,7.0
5050,555657,0.91,0.0,0.11,-22.93,-30.85,-1.28,7.0
5051,555766,1.02,0.05,0.04,-13.72,-11.4,-0.24,7.0
5052,555839,1.09,-0.08,0.22,-1.16,82.07,16.4,7.0
5053,555952,0.89,-0.05,0.01,-12.32,-42.32,23.05,7.0
5054,556065,0.95,-0.16,0.11,-33.17,7.07,2.87,7.0
5055,556148,1.07,-0.07,0.34,-48.11,43.05,-2.93,7.0
5056,556251,1.01,-0.03,0.26,-19.15,48.54,-5.91,7.0
5057,556334,0.9,0.0,0.21,4.88,14.63,-7.99,7.0
5058,556446,0.94,-0.13,0.29,21.1,-18.29,2.56,7.0
5059,556558,0.96,-0.03,0.21,9.33,-13.23,5.24,7.0
5060,556631,0.97,-0.07,0.24,14.88,-21.22,5.49,7.0
5061,556757,0.97,-0.02,0.18,10.55,-11.22,2.68,7.0
5062,556932,0.93,-0.0,0.13,2.62,-17.56,2.26,7.0
5063,557021,0.99,-0.05,0.27,-2.68,-14.02,11.04,7.0
5064,557126,0.77,0.05,0.21,7.87,-47.26,0.18,7.0
5065,557205,0.8,-0.01,0.29,9.76,-59.82,27.44,7.0
5066,557315,1.23,-0.07,0.83,19.7,101.95,50.85,7.0
5067,557425,1.02,-0.47,0.37,-7.99,21.1,35.85,7.0
5068,557496,0.95,-0.11,-0.23,-76.46,-123.9,-7.99,7.0
5069,557601,0.04,0.33,0.07,-64.45,-118.6,-211.59,7.0
5070,557711,1.24,0.25,3.16,-121.28,437.68,-197.2,7.0
5071,557791,0.93,0.03,1.95,-67.8,-157.13,90.91,7.0
5072,557892,-0.63,-1.29,0.55,212.93,-1000.85,26.28,7.0
5073,558003,0.14,-0.7,0.84,712.07,794.33,507.99,7.0
5074,558083,0.95,-1.61,1.86,28.54,1058.54,114.02,7.0
5075,558193,0.21,2.62,-0.68,-54.15,-1237.99,-102.87,7.0
5076,558294,-1.91,-0.24,1.22,-354.02,369.51,55.3,7.0
5077,558375,0.32,-0.33,1.0,-29.7,-1164.76,134.94,7.0
5078,558487,-0.1,-1.62,0.26,700.98,617.01,278.54,7.0
5079,558598,1.98,0.33,-3.5,-287.74,425.79,180.3,7.0
5080,558673,0.79,-0.76,2.43,177.26,-360.67,281.34,7.0
5081,558787,-0.51,2.37,0.37,-247.07,-903.78,3.9,7.0
5082,558897,-0.18,-0.48,0.44,-261.28,429.94,-294.94,7.0
5083,558981,1.82,0.63,3.38,91.89,15.18,248.05,7.0
5084,559086,-0.72,-0.33,-0.06,92.87,-1241.46,-77.32,7.0
5085,559200,-0.24,0.86,0.68,-75.73,726.34,128.11,7.0
5086,559284,-0.25,-0.05,2.26,246.83,-1397.07,32.2,7.0
5087,559399,-4.54,1.35,-1.39,-133.66,-24.45,-107.32,7.0
5088,559503,-0.35,-3.04,4.13,255.98,-923.29,971.22,7.0
5089,559587,0.44,-0.57,-0.25,195.37,468.72,174.02,7.0
5090,559701,0.33,0.74,0.47,155.43,1385.18,428.41,7.0
5091,559816,-0.11,-0.21,0.05,161.34,-1081.4,-30.24,7.0
5092,559890,-4.06,1.24,-1.36,-251.4,-486.34,102.44,7.0
5093,560073,1.14,0.42,0.47,452.62,1997.99,300.49,7.0
5094,560196,0.81,-0.84,0.52,415.12,-482.62,87.99,7.0
5095,560306,1.67,-0.63,1.62,171.71,86.83,132.8,7.0
5096,560378,0.39,-1.2,2.08,166.95,-192.93,160.18,7.0
5097,560489,-0.38,0.91,-0.41,11.52,557.26,-123.96,7.0
5098,560599,1.29,-0.15,0.3,190.49,-107.99,11.59,7.0
5099,560679,1.44,0.05,-0.25,178.41,345.49,10.49,7.0
5100,560777,0.7,-0.26,1.84,24.76,-221.83,21.46,7.0
5101,560888,-0.37,1.67,-1.24,-22.68,-1490.18,104.63,7.0
5102,560969,1.94,2.12,-1.14,-625.3,742.8,-399.39,7.0
5103,561079,0.23,1.01,1.96,-132.01,-171.1,-107.68,7.0
5104,561181,-0.51,-0.82,0.07,274.76,-891.4,44.94,7.0
5105,561261,2.02,-3.2,-1.96,-15.61,73.66,380.55,7.0
5106,561374,1.81,-0.51,2.3,5.49,-140.49,45.85,7.0
5107,561485,-0.05,0.07,0.34,-91.95,-703.17,-110.79,7.0
5108,561560,-0.55,-0.63,0.21,457.62,495.43,222.74,7.0
5109,561674,1.0,0.09,1.55,384.02,1236.4,252.62,7.0
5110,561788,0.66,1.08,2.46,-124.94,-466.22,-106.34,7.0
5111,561871,-7.09,-2.96,-5.51,274.88,-1780.12,-97.32,7.0
5112,561973,4.86,3.2,-2.55,143.29,1349.82,223.05,7.0
5113,562086,0.23,0.38,1.22,70.91,-705.67,14.39,7.0
5114,562170,-1.72,0.93,0.34,-148.78,-1358.05,-9.63,7.0
5115,562284,2.61,-4.81,-4.86,-412.62,178.41,-51.16,7.0
5116,562389,2.32,-1.93,0.96,191.77,-356.89,590.98,7.0
5117,562473,0.48,-1.2,0.31,65.24,-232.93,106.89,7.0
5118,562655,-1.78,1.39,8.0,-107.32,-46.59,-27.56,7.0
5119,562772,-3.69,-1.8,-1.79,395.12,711.59,-272.07,7.0
5120,562844,0.18,-0.83,2.12,22.5,-1431.34,382.68,7.0
5121,562954,0.67,-0.33,-0.51,245.67,223.72,-30.85,7.0
5122,563064,0.89,-0.91,1.06,111.95,-301.04,-16.28,7.0
5123,563145,0.87,1.16,2.23,130.12,123.6,82.2,7.0
5124,563247,-0.02,-0.85,0.18,573.78,-630.0,193.78,7.0
5125,563357,0.25,0.16,0.02,443.17,214.94,68.05,7.0
5126,563437,3.65,-1.21,2.28,117.8,637.87,193.96,7.0
5127,563547,-0.56,2.59,1.96,-202.62,-598.78,-200.79,7.0
5128,563649,-1.27,-4.57,1.25,424.57,738.05,295.91,7.0
5129,563729,0.89,0.12,2.36,94.51,79.7,298.48,7.0
5130,563836,0.2,-0.54,1.88,451.34,637.87,576.77,7.0
5131,563947,-0.55,0.03,-0.34,-295.24,-193.9,98.9,7.0
5132,564018,1.34,-1.5,0.45,178.29,1899.45,254.45,7.0
5133,564131,0.23,0.27,1.59,-281.46,-665.91,-389.94,7.0
5134,564245,-1.32,0.36,0.73,381.77,383.66,166.95,7.0
5135,564329,-0.55,0.06,4.68,140.0,-152.44,311.71,7.0
5136,564433,0.84,-0.29,0.65,-59.21,109.82,42.74,7.0
5137,564547,-2.82,-0.34,-1.67,-277.32,-457.5,62.8,7.0
5138,564631,-2.42,-5.42,6.74,272.99,1929.76,367.2,7.0
5139,564745,0.43,-0.09,0.69,128.35,-557.38,60.12,7.0
5140,564849,-0.93,1.01,0.36,110.06,2.44,-177.68,7.0
5141,564933,-2.39,-1.38,8.0,340.79,1552.38,603.05,7.0
5142,565047,0.17,0.64,1.02,374.82,-223.23,202.32,7.0
5143,565178,0.25,0.58,0.15,-137.74,513.6,-84.63,7.0
5144,565253,2.35,-1.38,2.23,-384.02,1165.67,-552.01,7.0
5145,565367,0.52,-0.21,0.66,-101.71,314.09,4.7,7.0
5146,565477,-2.31,-3.63,-1.4,49.33,1467.87,-74.27,7.0
5147,565562,-0.67,-0.44,1.24,-62.8,-1503.23,-291.89,7.0
5148,565666,-1.27,-1.31,1.41,-327.32,-600.79,0.55,7.0
5149,565781,-0.43,0.89,0.68,257.32,-1985.98,-17.26,7.0
5150,565865,-0.13,0.5,0.61,37.01,-87.93,-165.43,1.0
5151,566037,1.06,-0.62,1.87,153.29,114.02,13.96,1.0
5152,566154,-1.66,-1.77,-0.9,455.67,-1591.89,34.82,1.0
5153,566235,0.59,0.38,0.76,268.05,780.12,88.41,1.0
5154,566346,1.81,-0.93,2.67,160.55,719.94,55.55,1.0
5155,566447,0.49,-0.45,0.86,-16.83,-395.06,-92.5,1.0
5156,566528,-1.54,1.5,-0.49,117.62,-996.22,99.76,1.0
5157,566648,1.18,1.0,-1.0,-482.2,-53.9,-337.13,1.0
5158,566758,1.07,0.1,2.02,-72.13,-163.23,-41.28,1.0
5159,566830,0.0,-0.13,0.12,264.21,-731.83,257.87,1.0
5160,566940,-0.06,0.04,0.5,-10.73,530.85,98.84,1.0
5161,567047,1.23,1.06,3.89,-44.51,135.55,-234.02,1.0
5162,567127,0.25,-0.33,0.79,-56.65,-554.51,-230.91,1.0
5163,567229,-2.48,-0.02,-0.91,216.59,-26.83,85.98,1.0
5164,567341,0.61,2.23,-0.14,-88.05,319.94,-47.07,1.0
5165,567423,1.7,-0.26,2.88,276.89,323.9,384.21,1.0
5166,567538,-0.26,-0.25,-0.08,156.28,-977.44,203.29,1.0
5167,567643,-0.89,2.24,1.63,-135.43,1041.04,-117.87,1.0
5168,567727,3.76,2.17,0.63,-158.48,-400.98,-248.6,1.0
5169,567840,0.43,-1.27,0.83,357.8,269.63,121.52,1.0
5170,567954,-1.75,0.55,-1.22,532.38,593.78,-2.62,1.0
5171,568029,1.63,1.6,-0.7,-307.32,512.01,-320.06,1.0
5172,568143,-0.39,-1.12,0.75,96.65,-1037.07,30.43,1.0
5173,568257,-0.08,-1.5,1.2,256.65,-558.84,114.09,1.0
5174,568366,2.39,8.0,-7.72,227.26,1851.65,28.66,1.0
5175,568441,-1.57,2.22,3.95,-170.91,-516.77,-381.34,1.0
5176,568549,-0.9,-0.57,1.71,383.54,-345.18,27.87,1.0
5177,568664,0.07,1.44,3.99,-357.8,-966.65,-863.6,1.0
5178,568748,0.35,0.39,-0.37,-80.18,-816.16,23.48,1.0
5179,568919,0.95,-0.67,2.12,214.76,-124.21,61.22,1.0
5180,569074,1.31,1.09,0.76,309.63,152.01,18.78,1.0
5181,569154,0.77,-1.43,0.91,319.39,-116.34,122.8,1.0
5182,569264,0.54,-0.6,0.94,-253.29,130.79,-46.28,1.0
5183,569366,0.21,4.21,-0.21,-423.48,-1278.54,-361.34,1.0
5184,569446,-2.48,-4.94,-6.34,-40.3,-377.99,229.02,1.0
5185,569557,1.95,-0.75,2.42,165.06,-442.62,554.76,1.0
5186,569668,-1.99,-3.86,0.71,285.12,-1542.68,12.38,1.0
5187,569739,-1.6,3.87,-0.55,-200.12,184.39,3.35,1.0
5188,569850,0.98,1.87,3.87,-253.96,-201.4,526.04,1.0
5189,569961,-2.03,2.24,-1.67,-307.26,-1545.67,8.84,1.0
5190,570042,1.07,-6.08,-8.0,-379.21,244.27,-1.59,1.0
5191,570145,0.88,-3.05,3.84,127.74,-456.28,207.26,1.0
5192,570259,0.77,1.32,0.55,110.79,-443.41,160.73,1.0
5193,570343,-0.57,-1.06,0.73,-17.8,290.79,-36.77,1.0
5194,570461,0.98,0.41,1.04,-281.95,1154.82,106.65,1.0
5195,570565,-0.45,1.31,2.26,-26.59,-725.24,-284.63,1.0
5196,570649,-2.8,0.55,0.2,-187.99,-423.78,-123.54,1.0
5197,570763,1.13,-2.73,1.35,195.18,-1357.93,116.22,1.0
5198,570877,0.2,-0.56,0.99,416.46,88.17,292.44,1.0
5199,570952,-2.82,0.55,-2.89,-925.91,8.96,195.98,1.0
5200,571065,-0.54,-2.2,3.17,468.66,1086.71,404.09,1.0
5201,571179,0.32,-0.83,0.04,514.33,-570.43,223.6,1.0
5202,571263,-0.77,0.42,0.35,-135.61,-344.39,19.76,1.0
5203,571368,-2.74,3.55,8.0,-511.34,1997.93,-538.6,1.0
5204,571482,-0.02,-1.07,0.58,165.18,-523.72,108.35,1.0
5205,571566,1.08,7.24,-5.92,29.82,696.46,478.84,1.0
5206,571681,-1.55,0.86,1.28,454.76,-1451.83,-68.17,1.0
5207,571821,0.27,-1.47,3.53,277.07,-822.5,541.16,1.0
5208,571905,1.16,-0.67,0.05,232.44,753.9,18.17,1.0
5209,572020,0.33,-0.82,2.12,133.17,-28.54,73.96,1.0
5210,572131,-0.06,0.81,0.05,414.88,275.85,-43.78,1.0
5211,572205,2.09,-0.42,1.67,199.15,397.32,115.98,1.0
5212,572319,0.5,0.48,0.92,-65.18,-408.54,-135.61,1.0
5213,572434,-0.25,-3.22,1.17,13.29,732.38,94.21,1.0
5214,572518,1.34,-0.13,1.4,82.74,377.62,130.49,1.0
5215,572691,-0.41,0.27,0.24,333.29,611.52,-9.7,1.0
5216,572807,-0.59,1.39,2.64,21.71,-534.88,-227.56,1.0
5217,572887,-0.11,-0.74,-0.48,43.84,-1174.82,-89.45,1.0
5218,572998,-0.67,1.89,1.82,199.45,956.52,-3.96,1.0
5219,573098,-1.52,-1.77,6.88,-50.73,752.01,-163.17,1.0
5220,573178,-0.1,0.29,0.4,-70.24,-912.62,-195.85,1.0
5221,573288,-1.21,-1.92,1.86,-55.24,1179.76,154.02,1.0
5222,573399,1.8,-1.75,-0.64,356.28,-850.37,444.94,1.0
5223,573470,0.25,0.71,0.68,103.29,-132.56,145.61,1.0
5224,573576,-0.42,0.86,0.35,-379.76,556.34,-45.37,1.0
5225,573687,-1.22,-4.79,5.5,149.63,1468.84,250.12,1.0
5226,573797,0.57,-0.61,0.12,458.41,-106.16,53.35,1.0
